Time,UUID,RSSI,
20220321 01:25:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78,
20220321 01:25:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-88,
20220321 01:25:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-89,
20220321 01:25:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-45,
20220321 01:25:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 01:25:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 01:25:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-73,
20220321 01:25:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20220321 01:25:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-88,
20220321 01:25:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-89,
20220321 01:25:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-45,
20220321 01:25:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20220321 01:25:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 01:25:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-73,
20220321 01:25:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20220321 01:25:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-88,
20220321 01:25:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-89,
20220321 01:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-45,
20220321 01:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 01:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20220321 01:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20220321 01:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 01:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-88,
20220321 01:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-45,
20220321 01:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64,
20220321 01:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20220321 01:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20220321 01:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-86,
20220321 01:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 01:25:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-45,
20220321 01:25:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-60,
20220321 01:25:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:25:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 01:25:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 01:25:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20220321 01:25:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 01:25:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-44,
20220321 01:25:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-60,
20220321 01:25:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:25:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 01:25:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 01:25:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20220321 01:25:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 01:26:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-45,
20220321 01:26:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-60,
20220321 01:26:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:26:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 01:26:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 01:26:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20220321 01:26:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-95,
20220321 01:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-46,
20220321 01:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-60,
20220321 01:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 01:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 01:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20220321 01:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-95,
20220321 01:26:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-46,
20220321 01:26:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64,
20220321 01:26:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20220321 01:26:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 01:26:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 01:26:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-85,
20220321 01:26:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-95,
20220321 01:26:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-46,
20220321 01:26:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-62,
20220321 01:26:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20220321 01:26:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67,
20220321 01:26:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 01:26:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 01:26:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-95,
20220321 01:26:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-38,
20220321 01:26:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67,
20220321 01:26:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 01:26:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20220321 01:26:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 01:26:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 01:26:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-95,
20220321 01:26:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-38,
20220321 01:26:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-65,
20220321 01:26:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:26:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 01:26:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 01:26:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 01:26:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-95,
20220321 01:26:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-38,
20220321 01:26:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-65,
20220321 01:26:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20220321 01:26:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:26:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 01:26:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 01:26:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 01:26:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-38,
20220321 01:26:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-65,
20220321 01:26:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:26:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 01:26:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20220321 01:26:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 01:26:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20220321 01:26:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-46,
20220321 01:26:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-65,
20220321 01:26:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:26:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 01:26:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20220321 01:26:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 01:26:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20220321 01:26:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-39,
20220321 01:26:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-65,
20220321 01:26:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:26:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 01:26:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78,
20220321 01:26:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 01:26:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85,
20220321 01:26:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-39,
20220321 01:26:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20220321 01:26:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-73,
20220321 01:26:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20220321 01:26:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78,
20220321 01:26:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-82,
20220321 01:26:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85,
20220321 01:26:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-44,
20220321 01:26:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:26:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20220321 01:26:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 01:26:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-79,
20220321 01:26:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-82,
20220321 01:26:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20220321 01:26:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-44,
20220321 01:26:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:26:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20220321 01:26:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 01:26:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-79,
20220321 01:26:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-82,
20220321 01:26:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20220321 01:26:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-43,
20220321 01:26:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65,
20220321 01:26:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20220321 01:26:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 01:26:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-79,
20220321 01:26:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-82,
20220321 01:26:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20220321 01:26:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-43,
20220321 01:26:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:26:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70,
20220321 01:26:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:26:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-79,
20220321 01:26:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20220321 01:26:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-86,
20220321 01:26:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-43,
20220321 01:26:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:26:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20220321 01:26:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70,
20220321 01:26:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:26:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20220321 01:26:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-86,
20220321 01:26:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-43,
20220321 01:26:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:26:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-66,
20220321 01:26:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70,
20220321 01:26:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:26:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20220321 01:26:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85,
20220321 01:26:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-45,
20220321 01:26:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:26:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-66,
20220321 01:26:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70,
20220321 01:26:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:26:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20220321 01:26:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85,
20220321 01:26:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-43,
20220321 01:26:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:26:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-66,
20220321 01:26:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70,
20220321 01:26:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:26:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20220321 01:26:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 01:26:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-43,
20220321 01:26:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20220321 01:26:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-66,
20220321 01:26:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:26:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-73,
20220321 01:26:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20220321 01:26:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 01:26:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-45,
20220321 01:26:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 01:26:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:26:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72,
20220321 01:26:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
20220321 01:26:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20220321 01:26:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-88,
20220321 01:26:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-46,
20220321 01:26:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 01:26:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20220321 01:26:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
20220321 01:26:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20220321 01:26:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-85,
20220321 01:26:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-88,
20220321 01:26:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-46,
20220321 01:26:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 01:26:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72,
20220321 01:26:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
20220321 01:26:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20220321 01:26:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20220321 01:26:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-88,
20220321 01:27:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-46,
20220321 01:27:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 01:27:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-66,
20220321 01:27:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72,
20220321 01:27:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20220321 01:27:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20220321 01:27:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-95,
20220321 01:27:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-46,
20220321 01:27:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 01:27:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72,
20220321 01:27:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-72,
20220321 01:27:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20220321 01:27:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20220321 01:27:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 01:27:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-46,
20220321 01:27:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 01:27:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 01:27:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-72,
20220321 01:27:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-77,
20220321 01:27:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20220321 01:27:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 01:27:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58,
20220321 01:27:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-71,
20220321 01:27:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72,
20220321 01:27:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 01:27:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-77,
20220321 01:27:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-82,
20220321 01:27:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
